"curation_id","original_fmt_id","original_fmt_role","curated_fmt_role","curated_fmt_id","curated_fmt_id_source","curated_fmt_role_source"
"AsnicarF_2021:SAMEA7045188",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045189",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045190",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045191",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045192",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045193",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045194",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045195",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045196",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045197",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045198",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045199",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045200",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045201",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045202",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045203",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045204",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045205",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045206",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045207",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045208",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045209",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045210",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045211",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045212",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045213",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045214",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045215",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045216",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045217",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045218",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045219",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045220",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045221",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045222",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045223",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045224",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045225",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045226",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045227",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045228",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045229",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045230",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045231",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045232",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045233",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045234",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045235",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045236",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045237",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045238",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045239",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045240",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045241",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045242",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045243",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045244",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045245",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045246",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045247",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045248",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045249",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045250",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045251",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045252",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045253",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045254",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045255",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045256",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045257",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045258",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045259",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045260",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045261",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045262",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045263",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045264",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045265",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045266",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045267",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045268",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045269",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045270",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045271",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045272",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045273",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045274",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045275",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045276",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045277",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045278",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045279",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045280",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045281",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045282",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045283",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045284",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045285",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045286",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045287",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045288",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045289",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045290",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045291",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045292",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045293",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045294",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045295",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045296",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045297",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045298",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045299",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045300",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045301",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045302",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045303",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045304",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045305",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045306",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045307",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045308",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045309",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045310",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045311",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045312",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045313",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045314",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045315",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045316",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045317",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045318",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045319",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045320",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045321",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045322",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045323",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045324",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045325",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045326",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045327",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045328",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045329",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045330",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045331",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045332",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045333",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045334",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045335",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045336",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045337",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045338",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045339",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045340",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045341",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045342",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045343",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045344",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045345",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045346",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045347",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045348",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045349",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045350",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045351",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045352",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045353",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045354",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045355",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045356",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045357",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045358",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045359",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045360",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045361",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045362",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045363",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045364",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045365",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045366",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045367",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045368",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045369",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045370",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045371",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045372",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045373",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045374",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045375",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045376",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045377",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045378",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045379",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045380",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045381",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045382",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045383",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045384",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045385",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045386",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045387",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045388",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045389",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045390",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045391",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045392",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045393",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045394",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045395",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045396",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045397",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045398",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045399",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045400",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045401",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045402",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045403",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045404",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045405",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045406",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045407",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045408",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045409",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045410",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045411",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045412",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045413",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045414",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045415",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045416",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045417",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045418",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045419",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045420",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045421",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045422",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045423",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045424",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045425",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045426",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045427",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045428",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045429",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045430",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045431",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045432",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045433",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045434",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045435",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045436",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045437",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045438",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045439",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045440",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045441",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045442",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045443",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045444",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045445",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045446",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045447",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045448",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045449",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045450",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045451",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045452",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045453",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045454",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045455",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045456",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045457",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045458",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045459",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045460",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045461",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045462",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045463",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045464",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045465",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045466",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045467",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045468",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045469",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045470",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045471",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045472",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045473",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045474",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045475",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045476",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045477",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045478",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045479",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045480",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045481",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045482",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045483",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045484",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045485",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045486",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045487",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045488",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045489",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045490",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045491",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045492",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045493",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045494",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045495",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045496",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045497",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045498",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045499",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045500",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045501",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045502",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045503",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045504",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045505",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045506",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045507",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045508",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045509",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045510",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045511",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045512",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045513",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045514",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045515",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045516",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045517",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045518",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045519",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045520",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045521",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045522",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045523",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045524",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045525",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045526",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045527",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045528",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045529",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045530",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045531",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045532",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045533",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045534",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045535",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045536",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045537",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045538",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045539",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045540",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045541",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045542",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045543",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045544",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045545",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045546",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045547",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045548",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045549",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045550",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045551",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045552",NA,NA,NA,NA,NA,NA
"AsnicarF_2021:SAMEA7045553",NA,NA,NA,NA,NA,NA
